1. Nf3 d5 2. g3 c5 3. Bg2 Nf6 4. O-O Nc6 5. d4 cxd4 ;1;Nakamura - Anand, 2016 (D02)
1. c4 e5 2. Nc3 Nf6 3. e3 Bb4 4. Nge2 c6 5. a3 Ba5 ;2;Aronian - Anand, 2016 (A22)
1. d4 d5 2. Nf3 Nf6 3. Bf4 e6 4. e3 Bd6 5. c3 c5 ;1;Kramnik - Nakamura, 2016 (D02)
1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. exd5 exd5 5. Bg5 Be7 ;2;Harikrishna - Wang, 2016 (C01)
1. Nf3 Nf6 2. g3 g6 3. b3 Bg7 4. Bb2 c5 5. c4 d6 ;1;Sargissian - Li, 2016 (A49)
1. d4 Nf6 2. Nf3 e6 3. g3 c5 4. Bg2 cxd4 5. O-O d5 ;4;Dominguez Perez - Navara, 2016 (D02)
1. Nf3 Nf6 2. g3 d5 3. Bg2 g6 4. c4 Bg7 5. O-O O-O ;1;Fressinet - Harikrishna, 2016 (D76)
1. d4 d6 2. Nf3 g6 3. c4 Bg7 4. Nc3 e5 5. e4 Bg4 ;1;Wang - Ivanchuk, 2016 (A42)
1. d4 d5 2. c4 e6 3. Nc3 c6 4. e3 Nd7 5. Bd3 Ngf6 ;1;Navara - Ding, 2016 (D31)
1. d4 d6 2. Nf3 g6 3. c4 Bg7 4. Nc3 e5 5. e4 Nc6 ;1;Wojtaszek - Ivanchuk, 2016 (A42)
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. g3 d5 5. Bg2 O-O ;1;Ivanchuk - Fressinet, 2016 (E20)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 Be7 5. e3 h6 ;4;Navara - Harikrishna, 2016 (D58)
1. Nf3 d5 2. d4 c5 3. c4 cxd4 4. cxd5 Qxd5 5. Nc3 Qa5 ;1;Wang - Mamedyarov, 2016 (D06)
1. e4 c6 2. Nf3 d5 3. d3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 f6 ;2;Ivanchuk - Navara, 2016 (B10)
1. Nf3 Nf6 2. c4 e6 3. Nc3 Bb4 4. d4 b6 5. e3 O-O ;1;Wang - Tomashevsky, 2016 (E53)
1. Nf3 c5 2. c4 Nf6 3. Nc3 Nc6 4. g3 g6 5. Bg2 d6 ;1;Ding - Wang, 2016 (A31)
1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. Nc3 g6 ;1;Ivanchuk - Li, 2016 (C42)
1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nc3 c5 5. g3 Nc6 ;1;Mamedyarov - Dominguez Perez, 2016 (E20)
1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. b3 Be7 5. Bb2 O-O ;1;Sargissian - Harikrishna, 2016 (D34)
1. Nf3 d5 2. c4 e6 3. g3 Nf6 4. Bg2 Be7 5. O-O O-O ;4;Ding - Ponomariov, 2016 (E17)
1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. c4 c5 ;2;Fressinet - Li, 2016 (A34)
1. e4 c5 2. Nf3 e6 3. c4 Nc6 4. Nc3 Nge7 5. d4 Nxd4 ;1;Tomashevsky - Wang, 2016 (B40)
1. Nf3 d5 2. g3 Bg4 3. Bg2 e6 4. O-O Nf6 5. d3 Nbd7 ;1;Fressinet - Wang, 2016 (A07)
1. Nf3 Nf6 2. g3 g6 3. c4 Bg7 4. Nc3 c5 5. Bg2 Nc6 ;1;Li - Wang, 2016 (A38)
1. Nf3 d5 2. c4 d4 3. b4 f6 4. Na3 e5 5. Nc2 a5 ;1;Ding - Wojtaszek, 2016 (A09)
1. Nf3 d6 2. d4 g6 3. c4 f5 4. Nc3 Nf6 5. g3 Bg7 ;1;Wang - Ivanchuk, 2016 (A88)
1. d4 Nf6 2. c4 e6 3. g3 Nc6 4. Nf3 Bb4+ 5. Bd2 Qe7 ;1;Li - Ivanchuk, 2016 (E11)
1. e4 e5 2. Nc3 Nc6 3. f4 Bc5 4. Nf3 d6 5. Bc4 Nf6 ;1;Ponomariov - Tomashevsky, 2016 (C30)
1. Nf3 d5 2. c4 e6 3. g3 dxc4 4. Qa4+ Nd7 5. Qxc4 a6 ;1;Ding - Fressinet, 2016 (A13)
1. d4 Nf6 2. c4 c5 3. Nf3 g6 4. Nc3 cxd4 5. Nxd4 Bg7 ;1;Sargissian - Li, 2016 (B38)
1. Nf3 Nf6 2. c4 e6 3. d4 d5 4. Nc3 c6 5. Bg5 h6 ;1;Wang - Ponomariov, 2016 (D43)
1. Nf3 Nf6 2. g3 d5 3. Bg2 g6 4. c4 d4 5. b4 a5 ;1;Fressinet - Mamedyarov, 2016 (A09)
1. d4 d5 2. c4 c6 3. Nc3 e6 4. e4 dxe4 5. Nxe4 Bb4+ ;1;Wang - Ding, 2016 (D31)
1. c4 Nf6 2. Nf3 e6 3. g3 d5 4. Bg2 dxc4 5. Qa4+ Bd7 ;6;Ding - Sargissian, 2016 (A13)
1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Nf3 c6 5. e3 Nbd7 ;1;Mamedyarov - Wang, 2016 (D47)
1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 Nbd7 ;1;Sargissian - Mamedyarov, 2016 (D35)
1. d4 Nf6 2. c4 e5 3. dxe5 Ng4 4. e3 Nxe5 5. Nh3 Bb4+ ;1;Wojtaszek - Ivanchuk, 2016 (A52)
1. c4 Nf6 2. Nc3 g6 3. e4 c5 4. Nf3 Bg7 5. d4 Qa5 ;1;Ding - Li, 2016 (A40)
1. e4 e6 2. Qe2 c5 3. g3 Nc6 4. Nf3 g6 5. Bg2 Bg7 ;1;Ivanchuk - Harikrishna, 2016 (C00)
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bd2 Bxc3 ;2;Sargissian - Tomashevsky, 2016 (E21)
1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 c6 5. cxd5 exd5 ;3;Ivanchuk - Wang, 2016 (D36)
1. e4 c5 2. Nf3 e6 3. b3 b6 4. Bb2 Bb7 5. Nc3 a6 ;1;Tomashevsky - Navara, 2016 (B40)
1. Nf3 Nf6 2. c4 e6 3. d4 b6 4. g3 Ba6 5. b3 d5 ;1;Ding - Tomashevsky, 2016 (E15)
1. d4 d5 2. c4 dxc4 3. e3 e6 4. Bxc4 Nf6 5. Nf3 a6 ;1;Mamedyarov - Dominguez Perez, 2016 (D27)
1. Nf3 Nf6 2. c4 e6 3. g3 b6 4. Bg2 Bb7 5. d4 Bb4+ ;1;Navara - Wang, 2016 (E16)
1. d4 Nf6 2. Nf3 g6 3. e3 Bg7 4. Be2 O-O 5. O-O d5 ;6;Dominguez Perez - Li, 2016 (D04)
1. Nf3 d5 2. d4 Nf6 3. c4 e6 4. Nc3 c5 5. e3 a6 ;1;Fressinet - Wojtaszek, 2016 (D40)
1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Nf3 c5 5. cxd5 cxd4 ;1;Mamedyarov - Wang, 2016 (D41)
1. Nf3 d5 2. d4 Nf6 3. c4 c6 4. e3 Bg4 5. h3 Bf5 ;1;Sargissian - Ponomariov, 2016 (D11)
1. d4 Nf6 2. c4 b6 3. f3 Bb7 4. e4 e6 5. Nc3 d5 ;2;Ivanchuk - Mamedyarov, 2016 (A50)
1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Qe2 Nc6 5. c3 a6 ;1;Tomashevsky - Li, 2016 (B52)
1. d4 d5 2. Nf3 Nf6 3. c4 dxc4 4. Nc3 a6 5. a4 Nc6 ;1;Ivanchuk - Dominguez Perez, 2016 (D24)
1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. exd5 e4 5. Qe2 Bf5 ;1;Ponomariov - Ding, 2016 (C32)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Bb4+ 5. Nbd2 O-O ;6;Wojtaszek - Sargissian, 2016 (E16)
1. e4 c5 2. b3 Nf6 3. e5 Nd5 4. Bb2 g6 5. h4 Bg7 ;1;Navara - Wojtaszek, 2016 (B20)
1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7 4. h3 c5 5. c3 O-O ;1;Wang - Li, 2016 (A48)
1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 Bg7 5. Nc3 d6 ;1;Ponomariov - Dominguez Perez, 2016 (C37)
1. b4 e5 2. Bb2 d6 3. c4 g6 4. g3 Bg7 5. Bg2 Ne7 ;1;Ivanchuk - Li, 2016 (A00)
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 O-O 5. Qc2 c5 ;2;Mamedyarov - Wojtaszek, 2016 (E39)
1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. exd5 exf4 5. Bc4 c6 ;1;Ponomariov - Wang, 2016 (C33)
1. d4 Nf6 2. Nf3 d5 3. c4 e6 4. Bg5 h6 5. Bxf6 Qxf6 ;2;Navara - Sargissian, 2016 (D30)
1. e4 c6 2. d4 d5 3. f3 Qb6 4. Nc3 e6 5. a3 Nf6 ;1;Li - Navara, 2016 (B12)
1. d4 Nf6 2. c4 b6 3. Nc3 Bb7 4. Nf3 e6 5. Qc2 d5 ;1;Wang - Mamedyarov, 2016 (D55)
1. d4 Nf6 2. Nf3 d5 3. c4 e6 4. Nc3 c6 5. g3 Nbd7 ;1;Dominguez Perez - Wang, 2016 (E07)
1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O d5 5. c4 c6 ;1;Fressinet - Wang, 2016 (D78)
1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. g3 O-O 5. Bg2 d5 ;7;Ivanchuk - Fressinet, 2016 (E20)
1. Nf3 c5 2. c4 Nf6 3. Nc3 Nc6 4. g3 d5 5. cxd5 Nxd5 ;1;Ding - Dominguez Perez, 2016 (A34)
1. d4 Nf6 2. c4 b6 3. Nc3 Bb7 4. Nf3 e6 5. g3 Bb4 ;2;Li - Mamedyarov, 2016 (E21)
1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 Bf5 5. Nf3 e6 ;3;Sargissian - Wang, 2016 (D12)
1. d4 e6 2. e4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ ;1;Wang - Ivanchuk, 2016 (C18)
1. e4 e5 2. Nc3 Nf6 3. Bc4 Nc6 4. d3 Na5 5. Qf3 Nxc4 ;1;Ivanchuk - Sargissian, 2016 (C28)
1. e4 d5 2. exd5 Qxd5 3. Nf3 Bg4 4. Be2 Nc6 5. O-O O-O-O ;1;Ponomariov - Fressinet, 2016 (B01)
1. d4 g6 2. g3 Bg7 3. Bg2 d5 4. Nf3 c6 5. O-O Nf6 ;1;Ding - Wang, 2016 (D78)
1. Nf3 d5 2. g3 c6 3. Bg2 Bg4 4. O-O e6 5. d3 Nf6 ;2;Harikrishna - Wojtaszek, 2016 (A07)
1. d4 e6 2. e4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 ;1;Navara - Ivanchuk, 2016 (C10)
1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Nc3 Bg7 5. d4 d6 ;1;Ponomariov - Sargissian, 2016 (C37)
1. Nf3 Nf6 2. c4 e6 3. d4 b6 4. Nc3 Bb7 5. a3 g6 ;1;Wang - Mamedyarov, 2016 (E12)
1. Nf3 g6 2. c4 Bg7 3. d4 c5 4. e4 d6 5. Nc3 Qa5 ;1;Wojtaszek - Fressinet, 2016 (A40)
1. d4 d6 2. Nf3 f5 3. c4 Nf6 4. Nc3 g6 5. e3 Bg7 ;1;Sargissian - Mamedyarov, 2016 (A85)
1. d4 Nf6 2. Nf3 g6 3. e3 Bg7 4. Be2 O-O 5. O-O d6 ;8;Dominguez Perez - Fressinet, 2016 (E61)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 Be7 5. Nc3 h6 ;1;Navara - Harikrishna, 2016 (D53)
1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Nc3 Nbd7 5. Bg5 Be7 ;1;Wojtaszek - Mamedyarov, 2016 (D64)
1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. e3 O-O ;1;Wang - Harikrishna, 2016 (E52)
1. d4 e6 2. c4 f5 3. g3 Nf6 4. Bg2 Bb4+ 5. Bd2 a5 ;1;Navara - Ivanchuk, 2016 (A90)
1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6 4. d3 Bb4 5. Bd2 O-O ;4;Ivanchuk - Navara, 2016 (A28)
1. d4 Nf6 2. Nf3 b6 3. g3 Bb7 4. Bg2 c5 5. c4 cxd4 ;2;Fressinet - Mamedyarov, 2016 (A50)
1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. O-O d6 5. d3 Nf6 ;2;Ponomariov - Ding, 2016 (C54)
1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4 Bb4 5. Bd2 Ne7 ;1;Wojtaszek - Ivanchuk, 2016 (D31)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Bb4 5. a3 Bxc3+ ;2;Ivanchuk - Wojtaszek, 2016 (D38)
1. Nf3 d5 2. g3 Bg4 3. Bg2 c6 4. O-O Nd7 5. d3 Ngf6 ;1;Fressinet - Wang, 2016 (A07)
1. c4 c6 2. Nf3 d5 3. e3 Nf6 4. Nc3 Bg4 5. cxd5 Bxf3 ;1;Ivanchuk - Vitiugov, 2016 (A11)
1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. d4 O-O 5. O-O d6 ;1;Rapport - Mamedyarov, 2016 (B07)
1. c4 c5 2. g3 g6 3. Bg2 Bg7 4. e3 e6 5. d4 cxd4 ;5;Nakamura - Caruana, 2016 (A30)
1. Nf3 d5 2. e3 Nf6 3. c4 e6 4. b3 Be7 5. Bb2 O-O ;12;Karjakin - Anand, 2016 (A13)
1. d4 Nf6 2. c4 g6 3. h4 c5 4. d5 b5 5. cxb5 a6 ;3;Topalov - Giri, 2016 (E60)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Nbd7 5. Qc2 Bb4 ;2;Giri - Anand, 2016 (E36)
1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Nd5 e4 ;1;Nakamura - Anand, 2016 (A29)
1. e4 c5 2. Nc3 d6 3. Nf3 a6 4. g3 g6 5. Bg2 Bg7 ;1;Aronian - Grischuk, 2016 (B91)
1. Nf3 Nf6 2. c4 b6 3. d4 e6 4. g3 Ba6 5. Nbd2 Bb7 ;1;Nakamura - Harikrishna, 2016 (E16)
1. d4 Nf6 2. Nf3 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O ;12;Aronian - Grischuk, 2016 (D00)
1. Nf3 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 e5 5. Nxe5 O-O ;4;Aronian - Grischuk, 2016 (A16)
1. d4 Nf6 2. Nf3 e6 3. Bf4 c5 4. e3 d5 5. c3 Nc6 ;1;Harikrishna - Nakamura, 2016 (D02)
1. g3 Nf6 2. Bg2 d5 3. Nf3 g6 4. c4 d4 5. b4 Bg7 ;1;Grischuk - Aronian, 2016 (A09)
1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. c3 Nf6 5. Bd3 O-O ;1;Aronian - Grischuk, 2016 (B07)
1. g3 Nf6 2. Bg2 d5 3. Nf3 c6 4. c4 dxc4 5. O-O g6 ;1;Grischuk - Aronian, 2016 (A11)
1. d3 g6 2. Nd2 Bg7 3. g3 d5 4. Bg2 c6 5. Ngf3 a5 ;1;Nakamura - Harikrishna, 2016 (A00)
1. e4 c5 2. Nc3 d6 3. Nf3 a6 4. g3 g6 5. d4 cxd4 ;1;Aronian - Grischuk, 2016 (B70)
1. Nf3 g6 2. g3 Bg7 3. Bg2 d6 4. O-O Bd7 5. d4 Qc8 ;1;Harikrishna - Nakamura, 2016 (A04)
1. g3 Nf6 2. Nf3 d5 3. c4 d4 4. b4 a5 5. b5 c5 ;1;Grischuk - Aronian, 2016 (A09)
1. e4 d6 2. Nc3 e5 3. d4 exd4 4. Qxd4 Nc6 5. Qd1 Nf6 ;1;Nakamura - Harikrishna, 2016 (C25)
1. e4 c5 2. Nc3 Nc6 3. Nf3 g6 4. Bb5 Bg7 5. O-O d6 ;1;Aronian - Grischuk, 2016 (B31)
1. Nf3 g6 2. g3 Bg7 3. Bg2 d6 4. O-O Nf6 5. d4 O-O ;2;Harikrishna - Nakamura, 2016 (E68)
1. g3 Nf6 2. Nf3 d5 3. c4 c6 4. d4 dxc4 5. Bg2 g6 ;1;Grischuk - Aronian, 2016 (D11)
1. e4 e6 2. Nc3 d5 3. d4 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 ;1;Nakamura - Harikrishna, 2016 (C10)
1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. c4 Nc6 5. O-O g6 ;1;Caruana - Vachier Lagrave, 2016 (B52)
1. e4 c5 2. Nc3 a6 3. g3 g6 4. Bg2 Bg7 5. Nge2 Nc6 ;1;Aronian - Grischuk, 2016 (B24)
1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Be7 ;5;Nakamura - Harikrishna, 2016 (C27)
1. c4 g6 2. Nc3 Bg7 3. Nf3 Nf6 4. e3 d6 5. d4 O-O ;1;Harikrishna - Nakamura, 2016 (E61)
1. e4 e5 2. Nc3 Nf6 3. Nf3 d6 4. d4 Nc6 5. dxe5 Nxe5 ;1;Nakamura - Harikrishna, 2016 (C41)
1. e4 c5 2. Nf3 d6 3. Bc4 Nc6 4. O-O Nf6 5. Re1 Bg4 ;1;Caruana - Vachier Lagrave, 2016 (B50)
1. e4 e5 2. Nc3 Nc6 3. Nf3 Nf6 4. Bb5 Bc5 5. O-O d6 ;1;Vachier Lagrave - Caruana, 2016 (C48)
1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Bc5 5. Nxe5 O-O ;1;Harikrishna - Nakamura, 2016 (C65)
1. e4 e6 2. d4 d5 3. exd5 exd5 4. Nf3 Nf6 5. Bd3 Bd6 ;5;Nakamura - Harikrishna, 2016 (C01)
1. d4 e6 2. Nf3 Nf6 3. g3 d5 4. Bg2 Be7 5. O-O O-O ;1;Harikrishna - Nakamura, 2016 (E05)
1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. exd5 exd5 5. Bd3 Nc6 ;1;Vachier Lagrave - Caruana, 2016 (C01)
1. Nf3 Nf6 2. c4 e6 3. Nc3 d5 4. d4 Nbd7 5. cxd5 exd5 ;3;Bu - Mamedyarov, 2016 (D35)
1. c4 e5 2. g3 Nf6 3. Bg2 h6 4. a3 c6 5. Nf3 e4 ;1;Ding - Inarkiev, 2016 (A20)
1. c4 e6 2. Nc3 d5 3. d4 Nf6 4. cxd5 Nxd5 5. g3 c5 ;1;Topalov - Kramnik, 2016 (D35)
1. g3 d5 2. Nf3 c6 3. Bg2 Bf5 4. O-O Nd7 5. d3 h6 ;1;Vachier Lagrave - Carlsen, 2016 (A07)
1. d4 Nf6 2. Nf3 d5 3. Bg5 c5 4. e3 Nc6 5. dxc5 e6 ;1;Kramnik - Aronian, 2016 (D03)
1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. e3 O-O 5. Be2 d6 ;1;Aronian - Li, 2016 (E61)
1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. g3 dxc4 5. Bg2 Nc6 ;1;Eljanov - Harikrishna, 2016 (E04)
1. d4 Nf6 2. Nf3 e6 3. e3 b6 4. Bd3 Bb7 5. O-O c5 ;1;Kramnik - Eljanov, 2016 (E14)
1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. c3 O-O 5. e3 d6 ;1;Eljanov - Li, 2016 (A48)
1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7 4. a4 Nf6 5. Nc3 a6 ;8;Giri - Vachier Lagrave, 2016 (B51)
1. Nf3 d5 2. c4 e6 3. e3 Nf6 4. b3 Be7 5. Bb2 O-O ;1;Harikrishna - Kramnik, 2016 (A13)
1. c4 e6 2. Nc3 d5 3. d4 Nf6 4. cxd5 Nxd5 5. e4 Nxc3 ;16;Carlsen - Kramnik, 2016 (D41)
1. c4 Nf6 2. Nc3 e6 3. Nf3 d5 4. d4 c5 5. cxd5 Nxd5 ;1;Li - Harikrishna, 2016 (D41)
1. b3 d5 2. Bb2 Bf5 3. e3 e6 4. Nf3 Nf6 5. Be2 Be7 ;1;Vachier Lagrave - Eljanov, 2016 (A06)
1. d4 Nf6 2. Nf3 g6 3. Bg5 Bg7 4. e3 O-O 5. Nbd2 d6 ;2;Kramnik - Li, 2016 (A48)
1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 c5 5. Bg2 cxd4 ;2;Aronian - Giri, 2016 (D73)
1. c4 g6 2. Nf3 Bg7 3. g3 Nf6 4. Bg2 c5 5. Nc3 O-O ;1;Carlsen - Li, 2016 (D75)
1. c4 c6 2. b3 d5 3. Bb2 Bg4 4. h3 Bh5 5. d3 e6 ;1;Topalov - Eljanov, 2016 (A11)
1. Nf3 Nf6 2. d4 d5 3. Bf4 c5 4. e3 cxd4 5. exd4 Nc6 ;1;Harikrishna - Topalov, 2016 (B13)
1. d4 Nf6 2. Bf4 d6 3. e3 g6 4. h3 Bg7 5. Nf3 b6 ;1;Li - Vachier Lagrave, 2016 (A48)
1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 c6 5. Nge2 d5 ;2;Li - Kramnik, 2016 (C26)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Nbd7 5. Qc2 c6 ;2;Topalov - Carlsen, 2016 (D35)
1. Nf3 d5 2. d4 Nf6 3. c4 c6 4. Nc3 g6 5. cxd5 cxd5 ;1;Aronian - Li, 2016 (D90)
1. Nf3 c5 2. c3 Nf6 3. d4 cxd4 4. cxd4 d5 5. Nc3 Nc6 ;3;Aronian - Vachier Lagrave, 2016 (D14)
1. c4 e6 2. g3 d5 3. Bg2 dxc4 4. Qa4+ Nd7 5. Qxc4 c5 ;1;Aronian - Eljanov, 2016 (A13)
1. d4 Nf6 2. c4 g6 3. f3 c5 4. d5 d6 5. e4 e6 ;4;Harikrishna - Vachier Lagrave, 2016 (E60)
1. d4 d5 2. Nf3 Nf6 3. Bf4 Bf5 4. e3 e6 5. Bd3 Ne4 ;1;Eljanov - Li, 2016 (D02)
1. Nf3 e6 2. g3 b5 3. e3 a6 4. Bg2 Bb7 5. O-O Nf6 ;1;Kramnik - Harikrishna, 2016 (A04)
1. c4 g6 2. e4 Bg7 3. d4 d6 4. Nc3 Nf6 5. Nf3 O-O ;2;Nakamura - Kasparov, 2016 (E99)
1. Nf3 Nf6 2. g3 g6 3. c4 Bg7 4. Nc3 c6 5. d4 d5 ;1;So - Caruana, 2016 (D79)
1. d4 Nf6 2. Bg5 d5 3. e3 c5 4. Bxf6 gxf6 5. c3 Nc6 ;1;Nakamura - So, 2016 (D00)
1. e4 c5 2. Nf3 e6 3. b3 b6 4. Bd3 Bb7 5. O-O Nf6 ;1;Kasparov - So, 2016 (B40)
1. c4 g6 2. Nc3 Bg7 3. d4 f5 4. h4 Nf6 5. h5 d6 ;1;Nakamura - Caruana, 2016 (A85)
1. d4 Nf6 2. c4 g6 3. f3 c5 4. d5 d6 5. Nc3 e6 ;3;Nakamura - Kasparov, 2016 (A65)
1. e4 e5 2. Nc3 Nc6 3. Bc4 Nf6 4. d3 Bc5 5. f4 d6 ;1;Kasparov - Caruana, 2016 (C28)
1. Nf3 g6 2. e4 Bg7 3. d4 d6 4. c4 Bg4 5. Be2 Nc6 ;2;So - Kasparov, 2016 (A41)
1. c4 g6 2. d4 Nf6 3. f3 d5 4. cxd5 Nxd5 5. e4 Nb6 ;1;Nakamura - So, 2016 (D70)
1. Nf3 d5 2. c4 e6 3. b3 Nf6 4. g3 d4 5. Bg2 Nc6 ;1;Kasparov - So, 2016 (A13)
1. c4 e6 2. Nc3 d5 3. d4 Be7 4. Bf4 Nf6 5. e3 O-O ;1;Nakamura - Caruana, 2016 (D35)
1. Nf3 d5 2. g3 Nf6 3. Bg2 e6 4. O-O Be7 5. b3 O-O ;5;Caruana - Nakamura, 2016 (A14)
1. c4 e6 2. Nc3 d5 3. d4 Nf6 4. cxd5 Nxd5 5. Nf3 c5 ;3;Svidler - Kramnik, 2016 (D41)
1. d4 Nf6 2. Nf3 e6 3. c4 Bb4+ 4. Bd2 Bxd2+ 5. Qxd2 d5 ;1;Grischuk - Dominguez Perez, 2016 (E11)
1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 c6 5. Bg2 d5 ;2;Wojtaszek - Vallejo Pons, 2016 (E06)
1. d4 f5 2. c4 Nf6 3. Nf3 g6 4. g3 Bg7 5. Bg2 O-O ;1;Bacrot - Svidler, 2016 (A88)
1. e4 e5 2. f4 exf4 3. Nf3 Ne7 4. Bb5 c6 5. Ba4 d5 ;1;Svidler - Bacrot, 2016 (C34)
1. g3 c5 2. Bg2 Nc6 3. c4 g6 4. Nc3 Bg7 5. a3 d6 ;1;Giri - Karjakin, 2016 (A36)
1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 Nbd7 5. e3 h6 ;2;Eljanov - Karjakin, 2016 (D30)
1. Nf3 d5 2. g3 c6 3. Bg2 Bg4 4. h3 Bh5 5. O-O Nd7 ;3;Giri - Eljanov, 2016 (A07)
1. d4 Nf6 2. Bf4 g6 3. Nc3 d5 4. e3 Bg7 5. Be2 c6 ;1;Eljanov - Radjabov, 2016 (A45)
1. d4 d6 2. Nf3 Nf6 3. g3 g6 4. Bg2 Bg7 5. O-O O-O ;3;Mamedyarov - Caruana, 2016 (E60)
1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7 4. a4 Nf6 5. d3 e6 ;1;Carlsen - Grischuk, 2016 (B51)
1. d4 Nf6 2. Bg5 g6 3. Bxf6 exf6 4. c4 d5 5. cxd5 Qxd5 ;2;Andreikin - Grischuk, 2016 (A45)
1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7 4. Nbd2 O-O 5. c3 Nh5 ;1;Andreikin - Grischuk, 2016 (A48)
1. d4 Nf6 2. Bf4 g6 3. Nf3 Bg7 4. e3 O-O 5. h3 c5 ;1;Andreikin - Grischuk, 2016 (A48)
1. e4 g6 2. d4 Bg7 3. c4 d6 4. Nc3 e5 5. Nge2 exd4 ;1;Grischuk - Andreikin, 2016 (A42)
1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Bb4+ ;3;Grischuk - Andreikin, 2016 (B12)
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. O-O b5 ;1;Dominguez Perez - Ivanchuk, 2016 (C70)
1. Nf3 c5 2. e3 Nf6 3. d4 d5 4. c3 e6 5. Nbd2 Nc6 ;1;Kramnik - Vachier Lagrave, 2016 (D05)
1. e4 e5 2. Bc4 Nf6 3. d3 Nc6 4. Nc3 Na5 5. Nge2 Bc5 ;3;Topalov - Giri, 2016 (C28)
1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7 4. e3 b6 5. Be2 Bb7 ;1;Caruana - Vachier Lagrave, 2016 (A48)
1. Nf3 d5 2. c4 d4 3. b4 f6 4. Na3 e5 5. Nc2 c5 ;1;Aronian - Caruana, 2016 (A09)
1. Nf3 d5 2. c4 d4 3. b4 f6 4. Na3 e5 5. Nc2 Na6 ;1;Aronian - Topalov, 2016 (A09)
1. e4 e5 2. Nf3 Nc6 3. d3 Nf6 4. g3 d5 5. exd5 Nxd5 ;1;Carlsen - So, 2016 (C44)
